,uri,influentialCitationCount,isOpenAccess,isPublisherLicensed,numCitedBy,numCiting,paperId,url,venue,year,fieldsOfStudy,topics
733,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/676,0,False,True,6,33,d506bed15972c5cc13bf134d919477f4539e0866,https://www.semanticscholar.org/paper/d506bed15972c5cc13bf134d919477f4539e0866,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Automatic summarization"", ""topicId"": ""36919"", ""url"": ""https://www.semanticscholar.org/topic/36919""}, {""topic"": ""Theory"", ""topicId"": ""909"", ""url"": ""https://www.semanticscholar.org/topic/909""}, {""topic"": ""Coherence (physics)"", ""topicId"": ""921"", ""url"": ""https://www.semanticscholar.org/topic/921""}, {""topic"": ""CT scan"", ""topicId"": ""3286"", ""url"": ""https://www.semanticscholar.org/topic/3286""}]"
734,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/558,0,False,True,0,39,0b493ef03d343c329d3a617d9937b839929457af,https://www.semanticscholar.org/paper/0b493ef03d343c329d3a617d9937b839929457af,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Principle of maximum entropy"", ""topicId"": ""51075"", ""url"": ""https://www.semanticscholar.org/topic/51075""}, {""topic"": ""Activity recognition"", ""topicId"": ""46497"", ""url"": ""https://www.semanticscholar.org/topic/46497""}]"
735,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/402,0,False,True,1,24,7368d18cbe09c8f2914e74224f7c8a2c1688f9c2,https://www.semanticscholar.org/paper/7368d18cbe09c8f2914e74224f7c8a2c1688f9c2,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Categorization"", ""topicId"": ""8505"", ""url"": ""https://www.semanticscholar.org/topic/8505""}, {""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Multilayer perceptron"", ""topicId"": ""33866"", ""url"": ""https://www.semanticscholar.org/topic/33866""}, {""topic"": ""K-nearest neighbors algorithm"", ""topicId"": ""48507"", ""url"": ""https://www.semanticscholar.org/topic/48507""}, {""topic"": ""Document classification"", ""topicId"": ""11241"", ""url"": ""https://www.semanticscholar.org/topic/11241""}, {""topic"": ""Backpropagation"", ""topicId"": ""11998"", ""url"": ""https://www.semanticscholar.org/topic/11998""}, {""topic"": ""Experiment"", ""topicId"": ""378"", ""url"": ""https://www.semanticscholar.org/topic/378""}, {""topic"": ""Neural Networks"", ""topicId"": ""99954"", ""url"": ""https://www.semanticscholar.org/topic/99954""}]"
736,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/155,0,False,True,6,17,9cbc338d8d055d2eb10acc57ca0ed458a16c64ac,https://www.semanticscholar.org/paper/9cbc338d8d055d2eb10acc57ca0ed458a16c64ac,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Speech recognition"", ""topicId"": ""2869"", ""url"": ""https://www.semanticscholar.org/topic/2869""}, {""topic"": ""Natural language processing"", ""topicId"": ""1914"", ""url"": ""https://www.semanticscholar.org/topic/1914""}, {""topic"": ""Language model"", ""topicId"": ""26812"", ""url"": ""https://www.semanticscholar.org/topic/26812""}, {""topic"": ""Web resource"", ""topicId"": ""65511"", ""url"": ""https://www.semanticscholar.org/topic/65511""}, {""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Experiment"", ""topicId"": ""378"", ""url"": ""https://www.semanticscholar.org/topic/378""}, {""topic"": ""Baseline (configuration management)"", ""topicId"": ""3403"", ""url"": ""https://www.semanticscholar.org/topic/3403""}, {""topic"": ""Transcription (software)"", ""topicId"": ""18368"", ""url"": ""https://www.semanticscholar.org/topic/18368""}, {""topic"": ""General-purpose modeling"", ""topicId"": ""1218769"", ""url"": ""https://www.semanticscholar.org/topic/1218769""}]"
737,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/172,0,False,True,14,21,1f2c730655d4a4c4de1b8fce464b6165c0687fd6,https://www.semanticscholar.org/paper/1f2c730655d4a4c4de1b8fce464b6165c0687fd6,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Shallow parsing"", ""topicId"": ""111721"", ""url"": ""https://www.semanticscholar.org/topic/111721""}, {""topic"": ""Speech recognition"", ""topicId"": ""2869"", ""url"": ""https://www.semanticscholar.org/topic/2869""}, {""topic"": ""Transducer"", ""topicId"": ""15756"", ""url"": ""https://www.semanticscholar.org/topic/15756""}, {""topic"": ""Spontaneous order"", ""topicId"": ""1457732"", ""url"": ""https://www.semanticscholar.org/topic/1457732""}, {""topic"": ""Part-of-speech tagging"", ""topicId"": ""82770"", ""url"": ""https://www.semanticscholar.org/topic/82770""}, {""topic"": ""Ambiguous name resolution"", ""topicId"": ""4659815"", ""url"": ""https://www.semanticscholar.org/topic/4659815""}]"
738,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/93,1,False,True,6,17,c9be9685c6202341fe87620e376d36659a7d9d30,https://www.semanticscholar.org/paper/c9be9685c6202341fe87620e376d36659a7d9d30,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Interpretation (logic)"", ""topicId"": ""660068"", ""url"": ""https://www.semanticscholar.org/topic/660068""}, {""topic"": ""Natural language"", ""topicId"": ""1911"", ""url"": ""https://www.semanticscholar.org/topic/1911""}, {""topic"": ""Second-order predicate"", ""topicId"": ""1776890"", ""url"": ""https://www.semanticscholar.org/topic/1776890""}, {""topic"": ""Semantics (computer science)"", ""topicId"": ""926"", ""url"": ""https://www.semanticscholar.org/topic/926""}, {""topic"": ""Extensibility"", ""topicId"": ""6036"", ""url"": ""https://www.semanticscholar.org/topic/6036""}]"
739,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/695,0,False,True,1,8,2887fa07f3d19f710a965986e3a421754401559c,https://www.semanticscholar.org/paper/2887fa07f3d19f710a965986e3a421754401559c,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Semantic network"", ""topicId"": ""4982"", ""url"": ""https://www.semanticscholar.org/topic/4982""}, {""topic"": ""Algorithm"", ""topicId"": ""305"", ""url"": ""https://www.semanticscholar.org/topic/305""}, {""topic"": ""Inter-rater reliability"", ""topicId"": ""134358"", ""url"": ""https://www.semanticscholar.org/topic/134358""}, {""topic"": ""Entity"", ""topicId"": ""6664"", ""url"": ""https://www.semanticscholar.org/topic/6664""}]"
740,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/185,0,False,True,12,15,d6d8aafbaf55fe5bb4b49a57ca6bc2c880664229,https://www.semanticscholar.org/paper/d6d8aafbaf55fe5bb4b49a57ca6bc2c880664229,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Query expansion"", ""topicId"": ""66222"", ""url"": ""https://www.semanticscholar.org/topic/66222""}, {""topic"": ""Web search engine"", ""topicId"": ""4943"", ""url"": ""https://www.semanticscholar.org/topic/4943""}, {""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Precision and recall"", ""topicId"": ""1371"", ""url"": ""https://www.semanticscholar.org/topic/1371""}]"
741,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/654,1,False,True,13,22,57d9e792392f4384a20f69f59a03c1418f7bed06,https://www.semanticscholar.org/paper/57d9e792392f4384a20f69f59a03c1418f7bed06,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""WordNet"", ""topicId"": ""95603"", ""url"": ""https://www.semanticscholar.org/topic/95603""}, {""topic"": ""Ontology (information science)"", ""topicId"": ""3211"", ""url"": ""https://www.semanticscholar.org/topic/3211""}, {""topic"": ""Natural language processing"", ""topicId"": ""1914"", ""url"": ""https://www.semanticscholar.org/topic/1914""}, {""topic"": ""Machine translation"", ""topicId"": ""34995"", ""url"": ""https://www.semanticscholar.org/topic/34995""}, {""topic"": ""Question answering"", ""topicId"": ""18817"", ""url"": ""https://www.semanticscholar.org/topic/18817""}, {""topic"": ""FrameNet"", ""topicId"": ""16424"", ""url"": ""https://www.semanticscholar.org/topic/16424""}, {""topic"": ""Semiconductor industry"", ""topicId"": ""76540"", ""url"": ""https://www.semanticscholar.org/topic/76540""}, {""topic"": ""Information retrieval"", ""topicId"": ""2867"", ""url"": ""https://www.semanticscholar.org/topic/2867""}, {""topic"": ""Knowledge acquisition"", ""topicId"": ""22639"", ""url"": ""https://www.semanticscholar.org/topic/22639""}, {""topic"": ""Lexicon"", ""topicId"": ""33018"", ""url"": ""https://www.semanticscholar.org/topic/33018""}, {""topic"": ""Semantic search"", ""topicId"": ""125740"", ""url"": ""https://www.semanticscholar.org/topic/125740""}, {""topic"": ""Bilingual dictionary"", ""topicId"": ""213882"", ""url"": ""https://www.semanticscholar.org/topic/213882""}, {""topic"": ""Point of sale"", ""topicId"": ""64094"", ""url"": ""https://www.semanticscholar.org/topic/64094""}, {""topic"": ""Web search engine"", ""topicId"": ""4943"", ""url"": ""https://www.semanticscholar.org/topic/4943""}, {""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Automatic summarization"", ""topicId"": ""36919"", ""url"": ""https://www.semanticscholar.org/topic/36919""}]"
742,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/262,0,False,True,6,9,8816926e5543ba8623ef61c4e627c769087e4d1f,https://www.semanticscholar.org/paper/8816926e5543ba8623ef61c4e627c769087e4d1f,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Ontology (information science)"", ""topicId"": ""3211"", ""url"": ""https://www.semanticscholar.org/topic/3211""}, {""topic"": ""Semantic Web"", ""topicId"": ""4275"", ""url"": ""https://www.semanticscholar.org/topic/4275""}, {""topic"": ""DARPA Agent Markup Language"", ""topicId"": ""435512"", ""url"": ""https://www.semanticscholar.org/topic/435512""}, {""topic"": ""Code coverage"", ""topicId"": ""168199"", ""url"": ""https://www.semanticscholar.org/topic/168199""}, {""topic"": ""Web Ontology Language"", ""topicId"": ""6009"", ""url"": ""https://www.semanticscholar.org/topic/6009""}, {""topic"": ""Web search engine"", ""topicId"": ""4943"", ""url"": ""https://www.semanticscholar.org/topic/4943""}, {""topic"": ""Web page"", ""topicId"": ""7488"", ""url"": ""https://www.semanticscholar.org/topic/7488""}, {""topic"": ""Web application"", ""topicId"": ""4935"", ""url"": ""https://www.semanticscholar.org/topic/4935""}, {""topic"": ""RDF Schema"", ""topicId"": ""212682"", ""url"": ""https://www.semanticscholar.org/topic/212682""}]"
743,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/663,0,False,True,5,16,ad927bc294b87c8afc7cc3382fd417b26dd4deee,https://www.semanticscholar.org/paper/ad927bc294b87c8afc7cc3382fd417b26dd4deee,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Natural language generation"", ""topicId"": ""6196"", ""url"": ""https://www.semanticscholar.org/topic/6196""}, {""topic"": ""Treebank"", ""topicId"": ""18121"", ""url"": ""https://www.semanticscholar.org/topic/18121""}, {""topic"": ""Modifier key"", ""topicId"": ""1729415"", ""url"": ""https://www.semanticscholar.org/topic/1729415""}, {""topic"": ""Well-formed formula"", ""topicId"": ""217558"", ""url"": ""https://www.semanticscholar.org/topic/217558""}, {""topic"": ""Carlson's theorem"", ""topicId"": ""1110907"", ""url"": ""https://www.semanticscholar.org/topic/1110907""}, {""topic"": ""DAISY Digital Talking Book"", ""topicId"": ""348400"", ""url"": ""https://www.semanticscholar.org/topic/348400""}, {""topic"": ""Intel Matrix RAID"", ""topicId"": ""3869517"", ""url"": ""https://www.semanticscholar.org/topic/3869517""}]"
744,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/671,2,False,True,16,26,cef120b2d14747a345d9924d84ec60ea84859407,https://www.semanticscholar.org/paper/cef120b2d14747a345d9924d84ec60ea84859407,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Semiotics"", ""topicId"": ""63384"", ""url"": ""https://www.semanticscholar.org/topic/63384""}, {""topic"": ""Web Ontology Language"", ""topicId"": ""6009"", ""url"": ""https://www.semanticscholar.org/topic/6009""}, {""topic"": ""Usability"", ""topicId"": ""460"", ""url"": ""https://www.semanticscholar.org/topic/460""}, {""topic"": ""Semantics (computer science)"", ""topicId"": ""926"", ""url"": ""https://www.semanticscholar.org/topic/926""}, {""topic"": ""Graph theory"", ""topicId"": ""13175"", ""url"": ""https://www.semanticscholar.org/topic/13175""}, {""topic"": ""Semantic reasoner"", ""topicId"": ""14884"", ""url"": ""https://www.semanticscholar.org/topic/14884""}, {""topic"": ""Ontology (information science)"", ""topicId"": ""3211"", ""url"": ""https://www.semanticscholar.org/topic/3211""}]"
745,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/626,0,False,True,4,28,7ca8e98e9c52e7d26b4af0f9f9ec57794b76e17a,https://www.semanticscholar.org/paper/7ca8e98e9c52e7d26b4af0f9f9ec57794b76e17a,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Machine translation"", ""topicId"": ""34995"", ""url"": ""https://www.semanticscholar.org/topic/34995""}, {""topic"": ""Data structure"", ""topicId"": ""3949"", ""url"": ""https://www.semanticscholar.org/topic/3949""}, {""topic"": ""Roget's Thesaurus"", ""topicId"": ""789288"", ""url"": ""https://www.semanticscholar.org/topic/789288""}, {""topic"": ""Word-sense disambiguation"", ""topicId"": ""73177"", ""url"": ""https://www.semanticscholar.org/topic/73177""}, {""topic"": ""Word sense"", ""topicId"": ""73180"", ""url"": ""https://www.semanticscholar.org/topic/73180""}, {""topic"": ""Prince"", ""topicId"": ""62129"", ""url"": ""https://www.semanticscholar.org/topic/62129""}, {""topic"": ""Parsing"", ""topicId"": ""1910"", ""url"": ""https://www.semanticscholar.org/topic/1910""}, {""topic"": ""Dictionary"", ""topicId"": ""2618"", ""url"": ""https://www.semanticscholar.org/topic/2618""}]"
746,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/521,6,False,True,83,7,7320121144147fc861a378f861a2e707beee3142,https://www.semanticscholar.org/paper/7320121144147fc861a378f861a2e707beee3142,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""MPEG-7"", ""topicId"": ""36877"", ""url"": ""https://www.semanticscholar.org/topic/36877""}, {""topic"": ""Information retrieval"", ""topicId"": ""2867"", ""url"": ""https://www.semanticscholar.org/topic/2867""}, {""topic"": ""Data compression"", ""topicId"": ""41454"", ""url"": ""https://www.semanticscholar.org/topic/41454""}, {""topic"": ""Computer monitor"", ""topicId"": ""4493"", ""url"": ""https://www.semanticscholar.org/topic/4493""}, {""topic"": ""AnvilNext Engine"", ""topicId"": ""1409777"", ""url"": ""https://www.semanticscholar.org/topic/1409777""}]"
747,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/146,0,False,True,6,22,3ca03ef57cb9a0e7f242f0690307dafde0c8677c,https://www.semanticscholar.org/paper/3ca03ef57cb9a0e7f242f0690307dafde0c8677c,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Textual entailment"", ""topicId"": ""162051"", ""url"": ""https://www.semanticscholar.org/topic/162051""}, {""topic"": ""Unsupervised learning"", ""topicId"": ""7721"", ""url"": ""https://www.semanticscholar.org/topic/7721""}, {""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Test engineer"", ""topicId"": ""305315"", ""url"": ""https://www.semanticscholar.org/topic/305315""}]"
748,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/403,0,False,True,12,4,35779b52e6936ef84274e76c02375646588af74b,https://www.semanticscholar.org/paper/35779b52e6936ef84274e76c02375646588af74b,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""The Swapper"", ""topicId"": ""2789848"", ""url"": ""https://www.semanticscholar.org/topic/2789848""}, {""topic"": ""Statistical machine translation"", ""topicId"": ""42996"", ""url"": ""https://www.semanticscholar.org/topic/42996""}, {""topic"": ""Dictionary"", ""topicId"": ""2618"", ""url"": ""https://www.semanticscholar.org/topic/2618""}, {""topic"": ""Microsoft Research"", ""topicId"": ""73897"", ""url"": ""https://www.semanticscholar.org/topic/73897""}, {""topic"": ""Prototype"", ""topicId"": ""8678"", ""url"": ""https://www.semanticscholar.org/topic/8678""}, {""topic"": ""Nomenclature"", ""topicId"": ""53577"", ""url"": ""https://www.semanticscholar.org/topic/53577""}, {""topic"": ""Experiment"", ""topicId"": ""378"", ""url"": ""https://www.semanticscholar.org/topic/378""}, {""topic"": ""Context-sensitive grammar"", ""topicId"": ""594232"", ""url"": ""https://www.semanticscholar.org/topic/594232""}, {""topic"": ""Quirks mode"", ""topicId"": ""3575908"", ""url"": ""https://www.semanticscholar.org/topic/3575908""}, {""topic"": ""Language Translations"", ""topicId"": ""16796"", ""url"": ""https://www.semanticscholar.org/topic/16796""}, {""topic"": ""Post\u2013Turing machine"", ""topicId"": ""786151"", ""url"": ""https://www.semanticscholar.org/topic/786151""}, {""topic"": ""Dictionary [Publication Type]"", ""topicId"": ""55841"", ""url"": ""https://www.semanticscholar.org/topic/55841""}, {""topic"": ""Greater Than"", ""topicId"": ""344"", ""url"": ""https://www.semanticscholar.org/topic/344""}, {""topic"": ""Genetic Translation Process"", ""topicId"": ""15488"", ""url"": ""https://www.semanticscholar.org/topic/15488""}]"
749,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/429,0,False,True,4,7,3cb825672b893790dcb52dcb61824e43926cc2d0,https://www.semanticscholar.org/paper/3cb825672b893790dcb52dcb61824e43926cc2d0,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Glyph"", ""topicId"": ""59648"", ""url"": ""https://www.semanticscholar.org/topic/59648""}, {""topic"": ""Orthographic projection"", ""topicId"": ""594237"", ""url"": ""https://www.semanticscholar.org/topic/594237""}, {""topic"": ""Information processing"", ""topicId"": ""1303"", ""url"": ""https://www.semanticscholar.org/topic/1303""}, {""topic"": ""Lexicon"", ""topicId"": ""33018"", ""url"": ""https://www.semanticscholar.org/topic/33018""}, {""topic"": ""Mike Lesser"", ""topicId"": ""2300433"", ""url"": ""https://www.semanticscholar.org/topic/2300433""}, {""topic"": ""Hilbert\u2013Huang transform"", ""topicId"": ""48529"", ""url"": ""https://www.semanticscholar.org/topic/48529""}]"
750,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/519,0,False,True,4,15,cc66a0af1d1b08bf1044f906f1f6dbfc901adf18,https://www.semanticscholar.org/paper/cc66a0af1d1b08bf1044f906f1f6dbfc901adf18,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Dictionary"", ""topicId"": ""2618"", ""url"": ""https://www.semanticscholar.org/topic/2618""}, {""topic"": ""Headword"", ""topicId"": ""996012"", ""url"": ""https://www.semanticscholar.org/topic/996012""}, {""topic"": ""World Wide Web"", ""topicId"": ""7487"", ""url"": ""https://www.semanticscholar.org/topic/7487""}, {""topic"": ""Peer-to-Patent"", ""topicId"": ""2172840"", ""url"": ""https://www.semanticscholar.org/topic/2172840""}, {""topic"": ""Abstract semantic graph"", ""topicId"": ""797263"", ""url"": ""https://www.semanticscholar.org/topic/797263""}, {""topic"": ""Jargon"", ""topicId"": ""67045"", ""url"": ""https://www.semanticscholar.org/topic/67045""}, {""topic"": ""Categorization"", ""topicId"": ""8505"", ""url"": ""https://www.semanticscholar.org/topic/8505""}, {""topic"": ""HTTP 404"", ""topicId"": ""28678"", ""url"": ""https://www.semanticscholar.org/topic/28678""}]"
751,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/765,0,False,True,4,17,00f5ea46651c44a98e8c18d75e6ceaddbcb2fd55,https://www.semanticscholar.org/paper/00f5ea46651c44a98e8c18d75e6ceaddbcb2fd55,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""WordNet"", ""topicId"": ""95603"", ""url"": ""https://www.semanticscholar.org/topic/95603""}, {""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Algorithm"", ""topicId"": ""305"", ""url"": ""https://www.semanticscholar.org/topic/305""}, {""topic"": ""Heuristic (computer science)"", ""topicId"": ""927"", ""url"": ""https://www.semanticscholar.org/topic/927""}, {""topic"": ""Error detection and correction"", ""topicId"": ""5864"", ""url"": ""https://www.semanticscholar.org/topic/5864""}]"
752,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/176,0,False,True,2,13,957056353e3b7d7200c6e84db67c5c6415aa410d,https://www.semanticscholar.org/paper/957056353e3b7d7200c6e84db67c5c6415aa410d,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Programming language"", ""topicId"": ""8202"", ""url"": ""https://www.semanticscholar.org/topic/8202""}, {""topic"": ""Human-readable medium"", ""topicId"": ""287020"", ""url"": ""https://www.semanticscholar.org/topic/287020""}, {""topic"": ""Graphical user interface"", ""topicId"": ""7026"", ""url"": ""https://www.semanticscholar.org/topic/7026""}, {""topic"": ""Markup language"", ""topicId"": ""14687"", ""url"": ""https://www.semanticscholar.org/topic/14687""}, {""topic"": ""Parsing"", ""topicId"": ""1910"", ""url"": ""https://www.semanticscholar.org/topic/1910""}]"
753,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/790,0,False,True,4,17,df9b1eba54fb9a0f63ff5f354f3feaa29c0632b2,https://www.semanticscholar.org/paper/df9b1eba54fb9a0f63ff5f354f3feaa29c0632b2,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Spontaneous order"", ""topicId"": ""1457732"", ""url"": ""https://www.semanticscholar.org/topic/1457732""}, {""topic"": ""Dependency grammar"", ""topicId"": ""17586"", ""url"": ""https://www.semanticscholar.org/topic/17586""}, {""topic"": ""Speech corpus"", ""topicId"": ""68755"", ""url"": ""https://www.semanticscholar.org/topic/68755""}, {""topic"": ""Part-of-speech tagging"", ""topicId"": ""82770"", ""url"": ""https://www.semanticscholar.org/topic/82770""}]"
754,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/91,3,False,True,21,18,66be9b43b244f3ba60433fb887e8a0e23c736152,https://www.semanticscholar.org/paper/66be9b43b244f3ba60433fb887e8a0e23c736152,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Lexical database"", ""topicId"": ""24496"", ""url"": ""https://www.semanticscholar.org/topic/24496""}, {""topic"": ""Lexical Markup Framework"", ""topicId"": ""181411"", ""url"": ""https://www.semanticscholar.org/topic/181411""}, {""topic"": ""Anaphora (linguistics)"", ""topicId"": ""6050"", ""url"": ""https://www.semanticscholar.org/topic/6050""}, {""topic"": ""Link relation"", ""topicId"": ""816617"", ""url"": ""https://www.semanticscholar.org/topic/816617""}, {""topic"": ""Relational database"", ""topicId"": ""8681"", ""url"": ""https://www.semanticscholar.org/topic/8681""}, {""topic"": ""Bilingual dictionary"", ""topicId"": ""213882"", ""url"": ""https://www.semanticscholar.org/topic/213882""}, {""topic"": ""Named entity"", ""topicId"": ""75483"", ""url"": ""https://www.semanticscholar.org/topic/75483""}, {""topic"": ""Mathematical morphology"", ""topicId"": ""14347"", ""url"": ""https://www.semanticscholar.org/topic/14347""}, {""topic"": ""XML"", ""topicId"": ""12722"", ""url"": ""https://www.semanticscholar.org/topic/12722""}, {""topic"": ""Markup language"", ""topicId"": ""14687"", ""url"": ""https://www.semanticscholar.org/topic/14687""}, {""topic"": ""Natural language processing"", ""topicId"": ""1914"", ""url"": ""https://www.semanticscholar.org/topic/1914""}, {""topic"": ""Hypertext Transfer Protocol"", ""topicId"": ""28225"", ""url"": ""https://www.semanticscholar.org/topic/28225""}, {""topic"": ""Message Understanding Conference"", ""topicId"": ""503398"", ""url"": ""https://www.semanticscholar.org/topic/503398""}, {""topic"": ""Dylan"", ""topicId"": ""602579"", ""url"": ""https://www.semanticscholar.org/topic/602579""}, {""topic"": ""Word lists by frequency"", ""topicId"": ""284043"", ""url"": ""https://www.semanticscholar.org/topic/284043""}]"
755,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/567,2,False,True,37,13,43057e6e23c59e77a214c7962ac8203c97355b1d,https://www.semanticscholar.org/paper/43057e6e23c59e77a214c7962ac8203c97355b1d,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""FrameNet"", ""topicId"": ""16424"", ""url"": ""https://www.semanticscholar.org/topic/16424""}, {""topic"": ""Algorithm"", ""topicId"": ""305"", ""url"": ""https://www.semanticscholar.org/topic/305""}]"
756,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/562,0,False,True,0,28,b5d822f74cfc7c8dfbccbc8694d08d72ead5561c,https://www.semanticscholar.org/paper/b5d822f74cfc7c8dfbccbc8694d08d72ead5561c,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Browser extension"", ""topicId"": ""148584"", ""url"": ""https://www.semanticscholar.org/topic/148584""}, {""topic"": ""Semantic Web"", ""topicId"": ""4275"", ""url"": ""https://www.semanticscholar.org/topic/4275""}, {""topic"": ""Web content"", ""topicId"": ""16543"", ""url"": ""https://www.semanticscholar.org/topic/16543""}, {""topic"": ""Information extraction"", ""topicId"": ""13965"", ""url"": ""https://www.semanticscholar.org/topic/13965""}, {""topic"": ""Knowledge management"", ""topicId"": ""23318"", ""url"": ""https://www.semanticscholar.org/topic/23318""}, {""topic"": ""Knowledge representation and reasoning"", ""topicId"": ""7623"", ""url"": ""https://www.semanticscholar.org/topic/7623""}, {""topic"": ""Open-source software"", ""topicId"": ""8878"", ""url"": ""https://www.semanticscholar.org/topic/8878""}, {""topic"": ""Organizing (structure)"", ""topicId"": ""7824"", ""url"": ""https://www.semanticscholar.org/topic/7824""}, {""topic"": ""World Wide Web"", ""topicId"": ""7487"", ""url"": ""https://www.semanticscholar.org/topic/7487""}]"
757,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/143,5,False,True,25,19,95381aabca2bccf6851c48ce55566ad49c869955,https://www.semanticscholar.org/paper/95381aabca2bccf6851c48ce55566ad49c869955,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""FrameNet"", ""topicId"": ""16424"", ""url"": ""https://www.semanticscholar.org/topic/16424""}, {""topic"": ""Textual entailment"", ""topicId"": ""162051"", ""url"": ""https://www.semanticscholar.org/topic/162051""}, {""topic"": ""Fate"", ""topicId"": ""607512"", ""url"": ""https://www.semanticscholar.org/topic/607512""}, {""topic"": ""Test set"", ""topicId"": ""24168"", ""url"": ""https://www.semanticscholar.org/topic/24168""}, {""topic"": ""Text corpus"", ""topicId"": ""14829"", ""url"": ""https://www.semanticscholar.org/topic/14829""}, {""topic"": ""Parsing"", ""topicId"": ""1910"", ""url"": ""https://www.semanticscholar.org/topic/1910""}]"
758,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/308,0,False,True,9,13,fc8a2c424087fa0826f01babe36041d41c095d6b,https://www.semanticscholar.org/paper/fc8a2c424087fa0826f01babe36041d41c095d6b,LREC,2008.0,"[""Computer Science""]","[{""topic"": ""Device driver"", ""topicId"": ""72195"", ""url"": ""https://www.semanticscholar.org/topic/72195""}, {""topic"": ""Operating system"", ""topicId"": ""1367"", ""url"": ""https://www.semanticscholar.org/topic/1367""}, {""topic"": ""Computer multitasking"", ""topicId"": ""6968"", ""url"": ""https://www.semanticscholar.org/topic/6968""}, {""topic"": ""State logic"", ""topicId"": ""869028"", ""url"": ""https://www.semanticscholar.org/topic/869028""}, {""topic"": ""Environment variable"", ""topicId"": ""35671"", ""url"": ""https://www.semanticscholar.org/topic/35671""}, {""topic"": ""Code"", ""topicId"": ""595"", ""url"": ""https://www.semanticscholar.org/topic/595""}]"
